Time_ms,imu_RTx,imu_LTx,imu_1_left_shaking,imu_2_right_shaking,imu_3_left_foot,imu_4_right_foot,RLTx_delay,torque_delay,tau_raw_L,tau_raw_R,S_torque_command_left,S_torque_command_right,M1_torque_command,M2_torque_command,Rescaling_gain,imu_Rvel,imu_Lvel,imu_vel_1,imu_vel_2,imu_vel_3,imu_vel_4,freq_avg,R_flexion,L_flexion,extra3,R_extension,L_extension
65847,-0.7791,-7.6207,-7.4106,-7.6656,-13.3186,-14.5398,6.8849,0.0000,-6.8194,6.8194,-0.0000,0.0000,0.0000,0.0000,0.0000,-2.3193,-1.5869,0.3662,0.0000,0.9155,0.5493,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
65857,-0.7846,-7.6207,-7.4051,-7.6656,-13.3186,-14.5398,6.9174,0.0000,-6.8153,6.8153,-0.0000,0.0000,0.0000,0.0000,0.0000,1.5259,-1.5869,0.3052,0.0000,0.9155,0.5493,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
65867,-0.7846,-7.6207,-7.3996,-7.6766,-13.3186,-14.4959,6.9431,0.0000,-6.8163,6.8163,-0.0000,0.0000,0.0000,0.0000,0.0000,1.5259,-1.5869,0.3052,-0.3052,0.9155,0.6104,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
65877,-0.7627,-7.6207,-7.3996,-7.6986,-13.3186,-14.4904,6.9635,0.0000,-6.8211,6.8211,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,-1.5869,0.3662,-0.6104,0.9155,0.6104,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
65887,-0.7791,-7.6207,-7.3996,-7.6986,-13.3186,-14.4849,6.9800,0.0000,-6.8250,6.8250,-0.0000,0.0000,0.0000,0.0000,0.0000,-1.8311,-1.5869,0.3662,-0.6104,0.9155,0.7324,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
65897,-0.7791,-7.6207,-7.3996,-7.6986,-13.3186,-14.4849,6.9933,0.0000,-6.8282,6.8282,-0.0000,0.0000,0.0000,0.0000,0.0000,-1.8311,-1.5869,0.3662,-0.6104,0.9155,0.7324,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
65907,-0.7956,-7.6207,-7.3996,-7.7205,-13.3186,-14.4739,7.0042,0.0000,-6.8340,6.8340,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,-1.5869,0.4272,-0.1831,0.9155,0.8545,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
65917,-0.7956,-7.6921,-7.3941,-7.7150,-13.3186,-14.4629,7.0124,0.0000,-6.8417,6.8417,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,-2.0752,0.4272,0.1831,0.9155,1.0986,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
65927,-0.7956,-7.6921,-7.3831,-7.7150,-13.3186,-14.4519,7.0186,0.0000,-6.8479,6.8479,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,-2.0752,0.5493,0.1831,0.9155,1.0376,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
65937,-0.7956,-7.6921,-7.3666,-7.7095,-13.3186,-14.4519,7.0235,0.0000,-6.8530,6.8530,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,-2.0752,0.8545,0.4883,0.9155,1.0376,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
65955,-0.7956,-7.6976,-7.3447,-7.6986,-13.3186,-14.4464,7.0276,0.0000,-6.8565,6.8565,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,-1.4038,1.0376,0.6104,0.9155,0.9155,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
65965,-0.7956,-7.6976,-7.3337,-7.6931,-13.3186,-14.4464,7.0309,0.0000,-6.8589,6.8589,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,-1.4038,1.0376,0.4883,0.9155,0.9155,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
65975,-0.7956,-7.6976,-7.3337,-7.6986,-13.3186,-14.4409,7.0335,0.0000,-6.8608,6.8608,-0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,-1.4038,1.0376,-0.6104,0.9155,0.8545,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
65985,-0.8011,-7.6976,-7.3337,-7.6986,-13.3186,-14.4354,7.0467,0.0000,-6.8624,6.8624,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.6104,-1.4038,1.0376,-0.6104,0.9155,0.7935,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
65995,-0.8011,-7.6976,-7.3227,-7.7041,-13.3186,-14.4354,7.0639,0.0000,-6.8637,6.8637,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.6104,-1.4038,1.0376,-0.7324,0.9155,0.7935,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66005,-0.8011,-7.6976,-7.2952,-7.7041,-13.3186,-14.4354,7.0749,0.0000,-6.8647,6.8647,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.6104,-1.4038,0.7935,-0.6714,0.9155,0.7935,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66015,-0.8011,-7.6976,-7.2952,-7.7041,-13.3186,-14.4354,7.0838,0.0000,-6.8655,6.8655,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.6104,-1.4038,0.7935,-0.6104,0.9155,0.7935,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66025,-0.8011,-7.6976,-7.2842,-7.7041,-13.3186,-14.4244,7.0882,0.0000,-6.8662,6.8662,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.6104,-1.4038,0.8545,-0.6104,0.9155,0.4883,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66035,-0.8011,-7.6976,-7.2787,-7.7041,-13.3186,-14.4190,7.0894,0.0000,-6.8667,6.8667,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.6104,-1.4038,0.9155,-0.5493,0.9155,0.1831,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66045,-0.8011,-7.6921,-7.2677,-7.7041,-13.3186,-14.4190,7.0909,0.0000,-6.8672,6.8672,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.6104,-0.7324,0.9155,-0.3662,0.9155,0.2441,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66055,-0.8011,-7.6921,-7.2568,-7.7041,-13.3186,-14.3860,7.0926,0.0000,-6.8615,6.8615,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.6104,-0.7324,0.7935,-0.1831,0.9155,0.9155,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66065,-0.8066,-7.6921,-7.2513,-7.6986,-13.3186,-14.3860,7.0939,0.0000,-6.8514,6.8514,-0.0000,0.0000,0.0000,0.0000,0.0000,0.6714,-0.7324,0.5493,-0.0610,0.9155,0.9155,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66075,-0.8066,-7.6921,-7.2513,-7.6931,-13.3186,-14.3860,7.0950,0.0000,-6.8433,6.8433,-0.0000,0.0000,0.0000,0.0000,0.0000,0.6714,-0.7324,0.5493,0.0000,0.9155,0.9155,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66085,-0.8066,-7.8350,-7.2403,-7.6931,-13.3186,-14.3860,7.0904,0.0000,-6.8400,6.8400,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,-1.7700,0.4272,0.0000,0.9155,0.9155,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66095,-0.8066,-7.8350,-7.2403,-7.6931,-13.3186,-14.3750,7.0818,0.0000,-6.8403,6.8403,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,-1.7700,0.3052,0.0000,0.9155,1.2207,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66105,-0.8066,-7.8350,-7.2403,-7.6876,-13.3186,-14.3750,7.0748,0.0000,-6.8406,6.8406,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,-1.7700,0.3052,0.0000,0.9155,1.2207,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66115,-0.8066,-7.8350,-7.2348,-7.6711,-13.3186,-14.3530,7.0691,0.0000,-6.8407,6.8407,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,-1.7700,0.3662,0.2441,0.9155,1.4648,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66125,-0.8066,-7.8350,-7.2293,-7.6711,-13.3186,-14.3530,7.0645,0.0000,-6.8409,6.8409,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,-1.7700,0.4883,0.2441,0.9155,1.4648,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66135,-0.8066,-7.8350,-7.2293,-7.6711,-13.3186,-14.3530,7.0646,0.0000,-6.8410,6.8410,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,-1.7700,0.5493,0.2441,0.9155,1.4648,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66145,-0.8066,-7.8350,-7.2238,-7.6656,-13.3186,-14.3530,7.0725,0.0000,-6.8411,6.8411,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,-1.7700,0.6714,0.3662,0.9155,1.4648,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66155,-0.8066,-7.8350,-7.2183,-7.6656,-13.3186,-14.2377,7.1021,0.0000,-6.8412,6.8412,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,-1.7700,0.6104,0.3662,0.9155,1.1597,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66165,-0.8066,-7.8350,-7.2128,-7.6491,-13.3186,-14.2212,7.1434,0.0000,-6.8407,6.8407,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,-1.7700,0.1831,0.3052,0.9155,1.3428,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66175,-0.8066,-7.8350,-7.2073,-7.6491,-13.3186,-14.1992,7.1769,0.0000,-6.8399,6.8399,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,-1.7700,0.2441,0.2441,0.9155,1.2817,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66185,-0.8066,-7.8350,-7.2073,-7.6546,-13.3186,-14.1992,7.2040,0.0000,-6.8413,6.8413,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,-1.7700,0.0610,0.1221,0.9155,1.2817,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66195,-0.8066,-7.8624,-7.2073,-7.6546,-13.3186,-14.1827,7.2259,0.0000,-6.8429,6.8429,-0.0000,0.0000,0.0000,0.0000,0.0000,0.2441,-1.7700,0.0610,0.1221,0.9155,1.0986,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66205,-0.8615,-8.0217,-7.2073,-7.6546,-13.3186,-14.1553,7.2437,0.0000,-6.8426,6.8426,-0.0000,0.0000,0.0000,0.0000,0.0000,-1.4038,-1.4038,0.0000,0.1221,0.9155,0.3662,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66215,-0.8615,-8.0217,-7.2073,-7.6546,-13.3186,-14.1553,7.2581,0.0000,-6.8408,6.8408,-0.0000,0.0000,0.0000,0.0000,0.0000,-1.4038,-1.4038,-0.1221,0.1221,0.9155,0.3052,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66225,-0.8835,-8.0217,-7.2073,-7.6546,-13.3186,-14.1553,7.2698,0.0000,-6.8449,6.8449,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.3052,-1.4038,-0.1221,0.1221,0.9155,0.3052,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66235,-0.8835,-8.0217,-7.2073,-7.6711,-13.3186,-14.1443,7.2792,0.0000,-6.8547,6.8547,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.3052,-1.4038,0.1221,-0.5493,0.9155,0.1221,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66245,-0.8835,-8.0272,-7.1908,-7.6711,-13.3186,-14.1553,7.2781,0.0000,-6.8627,6.8627,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.3052,-0.7935,0.3662,-0.5493,0.9155,-0.3662,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66267,-0.8835,-8.0272,-7.1799,-7.6821,-13.3186,-14.1553,7.2692,0.0000,-6.8697,6.8697,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.3052,-0.7935,0.0000,-0.7324,0.9155,-0.3662,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66277,-0.8615,-8.0547,-7.1799,-7.6876,-13.3186,-14.1553,7.2621,0.0000,-6.8758,6.8758,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-0.6104,-0.0610,-0.7935,0.9155,-0.3662,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66287,-0.8615,-8.0712,-7.1853,-7.6876,-13.3186,-14.1608,7.2437,0.0000,-6.8808,6.8808,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-1.0376,-0.1221,-0.7935,0.9155,-0.4272,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66297,-0.8615,-8.0712,-7.1853,-7.6986,-13.3186,-14.1608,7.2174,0.0000,-6.8843,6.8843,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.0610,-1.0376,-0.1221,-0.4883,0.9155,-0.4272,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66307,-0.9055,-8.0712,-7.1853,-7.6986,-13.3186,-14.1608,7.1807,0.0000,-6.8866,6.8866,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.2441,-1.0376,-0.1221,0.0000,0.9155,-0.4272,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66317,-0.9055,-8.0712,-7.1908,-7.6986,-13.3186,-14.1608,7.1371,0.0000,-6.8885,6.8885,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.2441,-1.0376,-0.1831,0.0000,0.9155,-0.4272,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66327,-0.9055,-8.0712,-7.1963,-7.7041,-13.3186,-14.1608,7.1018,0.0000,-6.8900,6.8900,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.2441,-1.0376,-0.3052,0.0000,0.9155,-0.4272,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66337,-0.9494,-8.0712,-7.2018,-7.7041,-13.3186,-14.1608,7.0733,0.0000,-6.8912,6.8912,-0.0000,0.0000,0.0000,0.0000,0.0000,-2.0142,-1.0376,-0.4272,0.0000,0.9155,-0.4272,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66347,-0.9494,-8.0712,-7.2018,-7.7041,-13.3186,-14.1663,7.0501,0.0000,-6.8922,6.8922,-0.0000,0.0000,0.0000,0.0000,0.0000,-2.0142,-1.0376,-0.4272,0.0000,0.9155,-0.4272,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66357,-0.9494,-8.0712,-7.2183,-7.7041,-13.3186,-14.1663,7.0314,0.0000,-6.8925,6.8925,-0.0000,0.0000,0.0000,0.0000,0.0000,-2.0142,-1.0376,-0.7935,0.0000,0.9155,-0.4883,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66375,-0.9494,-8.0931,-7.2293,-7.7150,-13.3186,-14.1718,7.0167,0.0000,-6.8922,6.8922,-0.0000,0.0000,0.0000,0.0000,0.0000,-2.0142,-1.5259,-0.7324,-0.1831,0.9155,-0.4883,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66385,-0.9769,-8.0931,-7.2293,-7.7425,-13.3186,-14.1718,7.0098,0.0000,-6.8914,6.8914,-0.0000,0.0000,0.0000,0.0000,0.0000,0.5493,-1.5259,-0.7324,-0.5493,0.9155,-0.4883,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66395,-0.9769,-8.0931,-7.2348,-7.7480,-13.3186,-14.1718,7.0070,0.0000,-6.8903,6.8903,-0.0000,0.0000,0.0000,0.0000,0.0000,0.5493,-1.5259,-0.5493,-0.5493,0.9155,-0.4883,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66405,-1.0813,-8.1206,-7.2238,-7.7480,-13.3186,-14.1718,7.0037,0.0000,-6.9037,6.9037,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.7324,-1.6479,0.0610,-0.5493,0.9155,-0.4883,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66415,-1.0813,-8.1206,-7.2128,-7.7480,-13.3186,-14.1718,7.0011,0.0000,-6.9274,6.9274,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.7324,-1.6479,0.2441,-0.5493,0.9155,-0.2441,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66425,-1.0813,-8.1371,-7.2073,-7.7535,-13.3186,-14.1718,6.9990,0.0000,-6.9466,6.9466,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.7324,-1.5869,0.2441,-0.4272,0.9155,-0.0610,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66435,-1.0813,-8.1371,-7.1963,-7.7645,-13.3186,-14.1718,6.9973,0.0000,-6.9621,6.9621,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.7324,-1.5869,0.0610,-0.3052,0.9155,-0.0610,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66445,-1.0813,-8.1371,-7.1963,-7.7645,-13.3186,-14.1608,6.9959,0.0000,-6.9747,6.9747,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.7324,-1.5869,-0.7324,-0.2441,0.9155,0.0610,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66455,-1.0813,-8.1371,-7.2018,-7.7700,-13.3186,-14.1608,6.9953,0.0000,-6.9849,6.9849,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.7324,-1.5869,-1.2817,-0.1831,0.9155,0.0610,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66465,-1.0813,-8.1371,-7.2073,-7.7755,-13.3186,-14.1553,6.9860,0.0000,-6.9931,6.9931,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.7324,-1.5869,-1.2817,-0.1831,0.9155,0.1831,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66479,-1.0813,-8.2195,-7.2073,-7.7755,-13.3186,-14.1498,6.9590,0.0000,-6.9998,6.9998,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.7324,-1.6479,-1.2817,-0.1831,0.9155,0.2441,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66489,-1.1582,-8.2195,-7.2073,-7.7755,-13.3186,-14.1498,6.9273,0.0000,-7.0052,7.0052,-0.0000,0.0000,0.0000,0.0000,0.0000,-2.1973,-1.6479,-0.9766,-0.1831,0.9155,0.2441,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66499,-1.1582,-8.2195,-7.2073,-7.7810,-13.3186,-14.1443,6.9016,0.0000,-7.0096,7.0096,-0.0000,0.0000,0.0000,0.0000,0.0000,-2.1973,-1.6479,-0.9766,-0.1831,0.9155,0.2441,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66509,-1.1856,-8.2195,-7.2018,-7.7810,-13.3186,-14.1443,6.8808,0.0000,-7.0132,7.0132,-0.0000,0.0000,0.0000,0.0000,0.0000,-2.1973,-1.6479,-0.5493,-0.1831,0.9155,0.2441,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66519,-1.1856,-8.2195,-7.2018,-7.7755,-13.3186,-14.1388,6.8640,0.0000,-7.0188,7.0188,-0.0000,0.0000,0.0000,0.0000,0.0000,-2.1973,-1.6479,-0.5493,0.0610,0.9155,0.0610,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66529,-1.2790,-8.2415,-7.1963,-7.7700,-13.3186,-14.1388,6.8503,0.0000,-7.0363,7.0363,-0.0000,0.0000,0.0000,0.0000,0.0000,-2.3193,-1.0986,-0.3662,0.2441,0.9155,0.0610,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66539,-1.2790,-8.2415,-7.1908,-7.7700,-13.3186,-14.1388,6.8393,0.0000,-7.0598,7.0598,-0.0000,0.0000,0.0000,0.0000,0.0000,-2.3193,-1.0986,-0.3052,0.2441,0.9155,-0.0610,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66549,-1.3944,-8.2415,-7.1908,-7.7700,-13.3186,-14.1388,6.8309,0.0000,-7.0767,7.0767,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.8545,-1.0986,-0.3052,0.2441,0.9155,-0.0610,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66559,-1.3944,-8.2415,-7.1799,-7.7590,-13.3186,-14.1443,6.8246,0.0000,-7.0884,7.0884,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.8545,-1.0986,-0.2441,0.1221,0.9155,-0.4883,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66569,-1.3944,-8.2469,-7.1799,-7.7590,-13.3186,-14.1498,6.8194,0.0000,-7.0984,7.0984,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.8545,-1.2817,-0.1831,0.0610,0.9155,-0.6714,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66585,-1.3944,-8.2469,-7.1744,-7.7590,-13.3186,-14.1498,6.8153,0.0000,-7.1070,7.1070,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.8545,-1.2817,-0.1221,0.0610,0.9155,-0.6714,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66595,-1.3944,-8.2469,-7.1524,-7.7590,-13.3186,-14.1553,6.8163,0.0000,-7.1189,7.1189,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.8545,-1.2817,0.0610,0.0000,0.9155,-0.7324,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66605,-1.3944,-8.3898,-7.1524,-7.7590,-13.3186,-14.1608,6.8211,0.0000,-7.1347,7.1347,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.8545,-2.0142,0.0610,0.0000,0.9155,-0.7324,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66615,-1.3944,-8.3898,-7.1469,-7.7645,-13.3186,-14.1608,6.8250,0.0000,-7.1489,7.1489,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.8545,-2.0142,0.0610,-0.0610,0.9155,-0.7324,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66625,-1.3944,-8.3898,-7.1414,-7.7755,-13.3186,-14.1608,6.8282,0.0000,-7.1561,7.1561,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.8545,-2.0142,0.0610,0.0000,0.9155,-0.7324,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66635,-1.5592,-8.3898,-7.1414,-7.7755,-13.3186,-14.1663,6.8340,0.0000,-7.1579,7.1579,-0.0000,0.0000,0.0000,0.0000,0.0000,-3.2349,-2.0142,0.0610,0.0610,0.9155,-0.6714,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66645,-1.5592,-8.3898,-7.1359,-7.7755,-13.3186,-14.1663,6.8417,0.0000,-7.1594,7.1594,-0.0000,0.0000,0.0000,0.0000,0.0000,-3.2349,-2.0142,0.0610,0.2441,0.9155,-0.6714,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66655,-1.6526,-8.3898,-7.1359,-7.7755,-13.3186,-14.1663,6.8479,0.0000,-7.1562,7.1562,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.7324,-2.0142,0.0610,0.3052,0.9155,-0.5493,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66665,-1.6526,-8.3898,-7.1359,-7.7755,-13.3186,-14.1663,6.8530,0.0000,-7.1496,7.1496,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.7324,-2.0142,0.0610,0.3052,0.9155,-0.5493,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66675,-1.6526,-8.3898,-7.1359,-7.7755,-13.3186,-14.1663,6.8565,0.0000,-7.1443,7.1443,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.7324,-2.0142,0.0000,0.3052,0.9155,-0.2441,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66685,-1.6526,-8.3898,-7.1359,-7.7755,-13.3186,-14.1663,6.8589,0.0000,-7.1422,7.1422,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.7324,-2.0142,0.0000,0.3052,0.9155,-0.2441,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66695,-1.6526,-8.4062,-7.1414,-7.7755,-13.3186,-14.1663,6.8608,0.0000,-7.1398,7.1398,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.7324,-1.0376,-0.0610,0.2441,0.9155,-0.0610,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66705,-1.6635,-8.4062,-7.1414,-7.7755,-13.3186,-14.1663,6.8624,0.0000,-7.1353,7.1353,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.8545,-1.0376,-0.0610,0.0000,0.9155,0.0000,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66715,-1.6635,-8.4941,-7.1414,-7.7810,-13.3186,-14.1663,6.8637,0.0000,-7.1240,7.1240,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.8545,-1.7700,-0.2441,-0.1221,0.9155,0.0000,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66725,-1.6635,-8.4941,-7.1524,-7.7865,-13.3186,-14.1608,6.8647,0.0000,-7.1079,7.1079,-0.0000,0.0000,0.0000,0.0000,0.0000,-0.4883,-1.7700,-0.6104,-0.2441,0.9155,0.0000,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66735,-1.8613,-8.5051,-7.1579,-7.7919,-13.3186,-14.1553,6.8655,0.0000,-7.0965,7.0965,-0.0000,0.0000,0.0000,0.0000,0.0000,-1.3428,-1.4038,-0.7935,-0.1831,0.9155,-0.0610,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66745,-1.8613,-8.6809,-7.1634,-7.7919,-13.3186,-14.1553,6.8662,0.0000,-7.0888,7.0888,-0.0000,0.0000,0.0000,0.0000,0.0000,-1.3428,-2.1973,-1.1597,-0.0610,0.9155,-0.0610,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66755,-1.8613,-8.6809,-7.1634,-7.7810,-13.3186,-14.1553,6.8667,0.0000,-7.0825,7.0825,-0.0000,0.0000,0.0000,0.0000,0.0000,-1.3428,-2.1973,-1.1597,0.4883,0.9155,-0.0610,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66765,-1.8613,-8.6809,-7.1689,-7.7810,-13.3186,-14.1663,6.8672,0.0000,-7.0774,7.0774,-0.0000,0.0000,0.0000,0.0000,0.0000,-1.3428,-2.1973,-1.1597,0.4883,0.9155,-0.1831,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66775,-1.8613,-8.6809,-7.1744,-7.7810,-13.3186,-14.1663,6.8615,0.0000,-7.0733,7.0733,-0.0000,0.0000,0.0000,0.0000,0.0000,-1.3428,-2.1973,-1.0376,0.4883,0.9155,-0.1831,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
66785,-1.8613,-8.6809,-7.1799,-7.7810,-13.3186,-14.1663,6.8514,0.0000,-7.0782,7.0782,-0.0000,0.0000,0.0000,0.0000,0.0000,-1.3428,-2.1973,-0.7935,0.4883,0.9155,-0.1831,0.9305,0.0000,-0.0000,0.0000,-0.0000,0.0000
